"NaN" "NaN" "NaN" "NaN" "1943" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "749" "708" "764" "829" "816" "949" "1008" "1141" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1897" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "733" "724" "657" "733" "783" "779" "779" "872" "1021" "1107" "NaN" "NaN"
"NaN" "NaN" "NaN" "2246" "2014" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "714" "683" "695" "721" "710" "749" "797" "837" "848" "968" "NaN" "NaN"
"NaN" "NaN" "NaN" "2340" "2061" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "909" "883" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "743" "697" "723" "717" "680" "697" "764" "785" "848" "909" "926" "NaN"
"NaN" "NaN" "2313" "2112" "1898" "2029" "1660" "1352" "1232" "1138" "1087" "1031" "971" "907" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "876" "812" "789" "742" "710" "667" "661" "676" "662" "657" "755" "809" "805" "815" "821" "NaN"
"NaN" "1816" "1778" "1750" "1711" "1627" "1397" "1382" "1278" "1178" "1088" "1039" "971" "910" "861" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "913" "904" "886" "809" "739" "754" "733" "699" "701" "661" "688" "803" "747" "795" "777" "793" "NaN"
"NaN" "NaN" "2440" "2155" "1941" "1607" "1462" "1527" "1257" "1154" "1149" "1038" "959" "913" "874" "814" "838" "NaN" "NaN" "NaN" "NaN" "NaN" "897" "917" "848" "815" "764" "731" "748" "775" "743" "739" "703" "738" "787" "710" "718" "747" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1822" "1674" "1534" "1232" "1126" "1056" "1001" "962" "910" "872" "810" "810" "NaN" "NaN" "NaN" "NaN" "849" "873" "865" "812" "836" "767" "721" "726" "766" "842" "833" "785" "730" "735" "733" "710" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1888" "1626" "1470" "1463" "1246" "1121" "1070" "1038" "977" "957" "912" "812" "812" "920" "868" "800" "826" "840" "859" "818" "849" "821" "776" "754" "743" "810" "804" "837" "808" "672" "660" "737" "678" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1684" "1581" "1382" "1364" "1188" "1105" "1101" "1058" "979" "887" "880" "821" "798" "881" "831" "792" "815" "813" "814" "803" "827" "795" "747" "767" "769" "780" "771" "780" "790" "742" "808" "NaN" "NaN" "NaN" "NaN" "NaN"
