"NaN" "NaN" "NaN" "1700" "1495" "1421" "1351" "1303" "1220" "1116" "1014" "942" "915" "894" "908" "892" "848" "782" "755" "802" "798" "810" "845" "805" "895" "904" "914" "871" "1001" "1006" "884" "892" "983" "958" "852" "966" "961" "1038" "1082" "NaN"
"NaN" "NaN" "NaN" "NaN" "1691" "1725" "1433" "1306" "1251" "1159" "1018" "952" "916" "891" "897" "878" "831" "773" "763" "849" "858" "829" "822" "800" "845" "892" "970" "912" "1017" "948" "918" "969" "998" "864" "906" "1012" "1025" "1082" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1656" "1766" "1482" "1402" "1316" "1147" "1028" "967" "921" "901" "892" "866" "834" "774" "768" "855" "869" "796" "860" "886" "924" "987" "962" "931" "931" "893" "982" "1018" "893" "903" "972" "1066" "1023" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1740" "1479" "1519" "1365" "1140" "1039" "980" "928" "902" "886" "897" "825" "768" "770" "814" "821" "772" "853" "881" "908" "929" "946" "921" "950" "916" "1016" "935" "884" "1017" "1072" "1116" "1063" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1876" "1519" "1416" "1282" "1143" "1056" "988" "931" "900" "893" "899" "859" "798" "752" "792" "801" "841" "875" "863" "895" "858" "902" "878" "922" "983" "1021" "894" "1002" "1173" "1166" "1108" "1002" "876" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1567" "1506" "1407" "1290" "1175" "1068" "997" "938" "894" "879" "885" "826" "798" "750" "783" "873" "890" "840" "862" "827" "841" "810" "790" "822" "891" "881" "929" "1120" "1275" "1130" "1023" "934" "873" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1664" "1526" "1417" "1281" "1179" "1070" "1001" "933" "875" "857" "865" "840" "785" "742" "803" "883" "842" "822" "811" "783" "846" "775" "854" "867" "849" "868" "903" "1104" "1227" "1096" "961" "907" "794" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1624" "1503" "1396" "1284" "1151" "1077" "996" "929" "863" "830" "859" "829" "797" "772" "771" "840" "788" "764" "728" "765" "788" "815" "885" "848" "816" "877" "925" "989" "968" "885" "868" "827" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1724" "1502" "1416" "1313" "1170" "1090" "1040" "941" "919" "895" "845" "828" "791" "761" "767" "783" "756" "734" "711" "800" "782" "851" "885" "836" "818" "947" "935" "970" "868" "797" "865" "851" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1557" "1469" "1461" "1327" "1147" "1068" "1029" "929" "937" "908" "826" "843" "804" "782" "764" "781" "727" "707" "731" "715" "716" "811" "795" "788" "819" "881" "824" "897" "797" "792" "841" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1577" "1492" "1336" "1150" "1053" "1020" "898" "903" "881" "835" "807" "809" "775" "765" "741" "768" "831" "807" "757" "750" "796" "800" "812" "819" "820" "788" "805" "800" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1811" "1545" "1385" "1205" "1070" "1011" "876" "900" "893" "870" "793" "834" "782" "770" "749" "818" "857" "737" "747" "821" "843" "883" "875" "890" "866" "796" "801" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1823" "1514" "1444" "1314" "1145" "976" "884" "931" "891" "867" "789" "859" "812" "788" "771" "871" "906" "762" "782" "797" "853" "928" "889" "925" "921" "810" "874" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1623" "1471" "1362" "1248" "1105" "952" "892" "908" "896" "864" "796" "835" "828" "812" "808" "960" "927" "757" "819" "844" "879" "923" "832" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1933" "1874" "1471" "1383" "1239" "1084" "949" "908" "913" "893" "860" "817" "826" "835" "828" "864" "1081" "994" "782" "843" "846" "893" "935" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1704" "1554" "1461" "1257" "1090" "952" "921" "934" "896" "863" "836" "809" "849" "854" "918" "1065" "961" "785" "854" "831" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1669" "1566" "1432" "1264" "1101" "960" "945" "926" "907" "880" "850" "812" "838" "867" "975" "1046" "1005" "821" "903" "907" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1853" "1567" "1351" "NaN" "NaN" "964" "944" "928" "923" "892" "863" "838" "844" "884" "1074" "1264" "1066" "895" "862" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "2151" "1804" "1770" "1482" "NaN" "NaN" "NaN" "NaN" "952" "946" "933" "929" "889" "861" "853" "925" "1271" "1292" "1065" "1014" "927" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1708" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "985" "956" "930" "943" "898" "870" "860" "1031" "1316" "1140" "1223" "1218" "935" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "996" "925" "944" "905" "873" "908" "1226" "1341" "1127" "1309" "1229" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1017" "934" "962" "935" "926" "969" "1198" "1204" "1278" "1528" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "940" "951" "977" "965" "1042" "1091" "1298" "1252" "1350" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "918" "933" "973" "985" "1015" "1152" "1273" "1435" "1354" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "951" "1017" "951" "1049" "1157" "1253" "1531" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "977" "1068" "1164" "1359" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1254" "1331" "1393" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1245" "1441" "1389" "1395" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "1308" "1405" "1361" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
