"NaN" "NaN" "NaN" "NaN" "1904" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "753" "712" "769" "834" "821" "955" "1014" "1148" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1862" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "737" "728" "660" "737" "787" "783" "783" "876" "1026" "1113" "NaN" "NaN"
"NaN" "NaN" "NaN" "2206" "1980" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "718" "687" "698" "725" "714" "753" "801" "841" "852" "972" "NaN" "NaN"
"NaN" "NaN" "NaN" "2301" "2029" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "905" "881" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "747" "700" "726" "721" "683" "700" "767" "788" "851" "912" "930" "NaN"
"NaN" "NaN" "2275" "2079" "1870" "2001" "1639" "1336" "1219" "1128" "1079" "1026" "968" "906" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "880" "815" "792" "745" "713" "670" "664" "678" "665" "659" "758" "811" "808" "817" "823" "NaN"
"NaN" "1786" "1749" "1723" "1687" "1605" "1380" "1367" "1266" "1169" "1081" "1034" "968" "909" "862" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "918" "908" "890" "812" "742" "757" "736" "701" "704" "664" "691" "806" "749" "797" "779" "795" "NaN"
"NaN" "NaN" "2401" "2123" "1914" "1586" "1445" "1511" "1246" "1145" "1142" "1034" "957" "913" "876" "817" "842" "NaN" "NaN" "NaN" "NaN" "NaN" "901" "921" "852" "818" "767" "734" "751" "778" "746" "742" "705" "741" "790" "713" "720" "749" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1798" "1655" "1519" "1221" "1119" "1051" "997" "961" "911" "874" "813" "814" "NaN" "NaN" "NaN" "NaN" "854" "878" "869" "815" "840" "770" "724" "729" "770" "845" "836" "789" "733" "738" "735" "713" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1860" "1604" "1452" "1448" "1235" "1114" "1065" "1035" "976" "957" "915" "815" "816" "926" "874" "806" "831" "845" "863" "822" "853" "824" "780" "757" "746" "813" "808" "840" "812" "675" "663" "740" "680" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1658" "1559" "1365" "1349" "1178" "1098" "1096" "1056" "979" "888" "882" "824" "803" "886" "836" "797" "820" "818" "818" "807" "831" "798" "751" "770" "773" "784" "774" "783" "793" "745" "811" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1592" "1525" "1413" "1320" "1148" "1082" "1045" "1029" "986" "927" "933" "848" "810" "845" "836" "812" "875" "891" "809" "802" "814" "760" "749" "766" "760" "769" "779" "782" "754" "801" "801" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1526" "1442" "1439" "1328" "1151" "1079" "1026" "990" "989" "961" "949" "879" "838" "807" "871" "880" "940" "900" "794" "838" "807" "766" "753" "773" "760" "760" "785" "788" "764" "824" "791" "811" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1571" "1406" "1321" "1233" "1123" "1084" "1039" "1001" "970" "934" "889" "846" "822" "809" "887" "850" "842" "771" "833" "837" "798" "767" "762" "771" "751" "754" "787" "787" "765" "768" "797" "807" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1631" "1469" "1409" "1326" "1221" "1164" "1114" "1054" "1006" "967" "928" "913" "912" "864" "796" "855" "840" "768" "770" "804" "810" "803" "784" "766" "768" "760" "779" "792" "778" "798" "801" "818" "851" "881" "NaN" "NaN" "NaN"
"NaN" "NaN" "1822" "1626" "1410" "1373" "1303" "1246" "1159" "1087" "1050" "1012" "973" "944" "957" "947" "903" "807" "853" "826" "848" "889" "810" "788" "804" "777" "765" "781" "788" "787" "774" "873" "894" "917" "872" "874" "928" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1429" "1482" "1371" "1256" "1163" "1095" "1039" "1031" "998" "956" "929" "905" "888" "850" "825" "857" "821" "895" "924" "858" "807" "800" "807" "803" "859" "858" "825" "879" "993" "1011" "1029" "923" "859" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1765" "1447" "1401" "1313" "1250" "1269" "1130" "1062" "996" "944" "931" "933" "890" "837" "791" "810" "824" "889" "883" "822" "814" "860" "866" "851" "898" "904" "957" "926" "938" "951" "993" "877" "884" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1584" "1653" "1492" "1375" "1289" "1285" "1188" "1078" "989" "955" "942" "944" "895" "858" "807" "779" "813" "869" "860" "820" "851" "923" "919" "888" "883" "967" "1007" "971" "936" "912" "998" "868" "933" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "1767" "1553" "1476" "1402" "1352" "1267" "1159" "1054" "979" "952" "931" "945" "929" "883" "815" "787" "837" "833" "845" "883" "841" "935" "945" "955" "910" "1045" "1050" "922" "930" "1025" "1000" "889" "1009" "1005" "1087" "1134" "NaN"
"NaN" "NaN" "NaN" "NaN" "1757" "1792" "1488" "1356" "1299" "1204" "1058" "989" "952" "928" "934" "915" "866" "806" "796" "886" "896" "866" "859" "836" "884" "932" "1014" "953" "1062" "989" "956" "1009" "1040" "901" "945" "1057" "1072" "1133" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "1722" "1835" "1540" "1456" "1367" "1191" "1068" "1006" "958" "938" "929" "902" "869" "807" "801" "893" "908" "831" "899" "926" "967" "1032" "1006" "972" "972" "931" "1022" "1060" "930" "941" "1013" "1113" "1069" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1809" "1537" "1579" "1419" "1184" "1079" "1018" "965" "939" "922" "934" "860" "801" "804" "849" "858" "807" "891" "922" "949" "972" "989" "962" "991" "955" "1057" "973" "920" "1059" "1118" "1165" "1111" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1952" "1580" "1472" "1332" "1187" "1096" "1026" "967" "936" "929" "936" "895" "832" "785" "827" "837" "879" "915" "902" "936" "897" "943" "917" "962" "1024" "1063" "930" "1043" "1221" "1215" "1156" "1046" "916" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1631" "1566" "1462" "1340" "1220" "1109" "1035" "974" "928" "913" "920" "860" "832" "783" "818" "911" "930" "877" "901" "865" "879" "846" "825" "857" "928" "917" "967" "1166" "1328" "1178" "1067" "976" "912" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "1733" "1589" "1473" "1331" "1224" "1110" "1038" "968" "908" "890" "899" "874" "818" "774" "838" "922" "879" "858" "847" "818" "884" "810" "891" "904" "884" "904" "941" "1151" "1280" "1144" "1004" "948" "830" "NaN" "NaN"
