NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 880 780 754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1082 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1084 1052 920 864 775 740 712 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1038 1082 NaN NaN 876 873 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN 951 958 971 807 807 767 758 685 679 648 NaN NaN NaN NaN 840 885 NaN NaN NaN 961 1025 1023 1063 1002 934 907 827 851 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN 941 897 903 830 797 749 772 713 679 701 706 NaN NaN 774 770 812 835 820 845 892 966 1012 1066 1116 1108 1023 961 868 865 841 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN 936 831 810 778 743 761 730 722 768 753 704 633 775 765 756 762 782 833 882 839 831 852 906 972 1072 1166 1130 1096 885 797 792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 896 940 928 983 915 906 864 792 758 791 744 716 666 628 659 707 700 645 713 766 788 735 766 877 985 951 956 958 864 903 1017 1173 1275 1227 968 868 797 800 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 766 863 921 957 933 904 812 843 744 730 748 679 651 634 634 674 754 776 759 721 731 732 765 857 969 911 874 983 998 893 884 1002 1120 1104 989 970 897 805 801 874 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 805 900 925 951 900 768 807 753 677 701 691 687 647 672 710 800 804 750 749 755 754 746 837 952 899 897 892 969 1018 935 894 929 903 925 935 824 788 796 810 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 773 840 NaN NaN NaN NaN 767 739 717 629 666 693 634 670 714 809 774 742 747 753 755 759 742 842 887 931 884 918 982 1016 1021 881 868 877 947 881 820 866 921 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 808 839 NaN NaN NaN NaN NaN NaN NaN 694 655 668 640 704 745 737 780 752 737 730 724 747 755 790 917 965 1006 948 893 916 983 891 849 816 818 819 819 890 925 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 703 685 713 682 724 719 699 716 741 729 729 721 729 756 822 866 926 1001 1017 931 950 922 822 867 848 836 788 812 875 889 832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 713 711 703 694 726 739 736 742 740 737 749 823 860 845 871 912 931 921 878 790 854 885 885 795 800 883 928 923 935 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 758 778 735 739 748 721 719 723 732 735 733 769 815 850 914 970 962 946 902 810 775 815 851 811 796 843 853 879 893 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 780 852 784 806 792 767 730 735 736 751 745 774 829 880 904 892 987 929 858 841 846 788 782 716 750 821 797 844 846 831 907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 842 870 817 782 819 799 782 775 765 770 771 767 824 883 895 845 924 908 895 827 783 765 800 715 757 747 782 819 843 854 903 862 927 935 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879 883 834 789 776 770 804 804 777 755 773 780 815 805 800 886 881 863 862 811 728 711 731 807 737 762 757 782 785 821 895 1014 1218 1229 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 864 842 829 786 778 762 800 772 777 823 788 786 845 822 860 853 875 840 822 764 734 707 831 857 906 927 994 961 1005 1066 1065 1223 1309 1528 NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 819 811 785 857 864 741 739 854 887 847 824 810 829 796 772 841 890 842 788 756 727 768 818 871 960 1081 1065 1046 1264 1292 1140 1127 1278 1350 1354 NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 798 787 841 904 809 738 814 860 853 834 798 858 869 821 801 873 883 840 783 781 741 749 771 808 864 918 975 1074 1271 1316 1341 1204 1252 1435 1531 NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 773 766 781 846 817 807 794 788 791 780 802 849 855 814 792 783 803 771 767 764 765 770 788 812 828 854 867 884 925 1031 1226 1198 1298 1273 1253 1359 1393 1395 NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 839 803 804 837 853 823 820 824 778 747 755 763 768 770 752 750 742 772 761 782 775 782 812 828 835 849 838 844 853 860 908 969 1091 1152 1157 1164 1331 1389 1361 NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 889 851 813 776 779 766 777 793 760 775 782 773 774 768 798 798 785 797 791 804 809 834 859 835 826 809 812 838 861 870 873 926 1042 1015 1049 1068 1254 1441 1405 NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 808 782 785 772 779 807 791 832 869 818 805 825 848 831 834 825 859 826 840 829 828 843 807 793 789 796 817 836 850 863 889 898 905 935 965 985 951 977 NaN 1245 1308 NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 785 782 784 793 816 847 815 879 911 854 856 860 892 878 866 897 899 885 865 859 845 826 835 870 867 864 860 863 880 892 929 943 944 962 977 973 1017 NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 830 843 841 881 850 899 915 858 880 922 871 898 907 908 897 892 886 893 879 857 830 895 908 881 893 891 896 893 896 907 923 933 930 925 934 951 933 951 NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 849 874 877 881 878 923 857 894 928 902 895 909 894 896 906 894 891 901 902 900 894 875 863 919 937 903 900 931 908 913 934 926 928 946 956 996 1017 940 918 NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 873 934 934 924 927 942 945 952 955 936 933 938 921 908 918 915 916 921 928 931 938 933 929 941 929 898 876 884 892 908 921 945 944 952 985 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 990 998 998 963 1000 1020 994 956 966 971 976 962 959 952 942 952 967 980 988 997 1001 996 1040 1029 1020 1011 976 952 949 952 960 964 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1041 1044 1103 1015 1029 1059 1009 991 1003 1017 1012 994 1023 1038 1014 1018 1028 1039 1056 1068 1070 1077 1090 1068 1053 1070 1145 1105 1084 1090 1101 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1089 1129 1106 1080 1076 1060 1046 1042 1047 1075 1048 1002 1089 1144 1116 1159 1147 1140 1143 1175 1179 1151 1170 1147 1150 1205 1314 1248 1239 1257 1264 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1177 1222 1203 1179 1193 1137 1109 1112 1084 1124 1119 1056 1224 1239 1220 1251 1316 1365 1282 1290 1281 1284 1313 1327 1336 1385 1444 1362 1383 1461 1432 1351 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1291 1320 1459 1467 1399 1303 1275 1283 1191 1180 1203 1123 1206 1243 1303 1306 1402 1519 1416 1407 1417 1396 1416 1461 1492 1545 1514 1471 1471 1554 1566 1567 1482 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1584 1334 1396 1599 1403 1319 1366 1390 1276 1281 1259 1213 1267 1326 1351 1433 1482 1479 1519 1506 1526 1503 1502 1469 1577 1811 1823 1623 1874 1704 1669 1853 1770 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1936 1552 1534 1739 1551 1507 1474 1394 1358 1360 1326 1323 1351 1438 1421 1725 1766 1740 1876 1567 1664 1624 1724 1557 NaN NaN NaN NaN 1933 NaN NaN NaN 1804 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1846 1804 1918 1964 1810 1633 1852 NaN 1800 1604 1539 1475 1518 1418 1361 1430 1395 1593 1495 1691 1656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2151 1708 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2139 2230 2014 1670 2057 NaN NaN NaN NaN NaN NaN 1575 1570 1378 1701 1525 1700 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
