NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 926.391 820.77 792.513 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1135.629 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1140.898 1106.849 968.009 908.630000000001 814.955 776.659 746.604 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1088.795 1134.94 NaN NaN 917.383 913.942 831.318 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN 1001.159 1008.356 1020.752 848.058 847.631 805.291 794.695 717.971 710.386 677.618 NaN NaN NaN NaN 879.204 926.979 NaN NaN NaN 1006.797 1074.209 1071.179 1113.003 1048.298 977.784 948.91 865.321 890.451 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN 989.834 942.982 949.149 871.891 836.878 785.442 808.71 746.713 710.14 732.732 737.434 NaN NaN 807.98 804.08 848.529 872.146000000001 857.485 883.371 933.161999999999 1010.146 1058.469 1114.58 1167.158 1158.194 1069.112 1005.283 907.702 905.039 879.66 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN 983.836 873.245 850.709000000001 816.194 779.391 797.444 764.063 755.231 803.018 787.074 735.281 660.488 808.029 797.264 787.957 793.685 815.14 869.206 920.905 875.676 868.003 889.421 945.928 1014.58 1119.404 1217.01 1180.219 1145.219 925.067 833.077 827.809 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 939.332 985.9 974.352 1031.71 961.537 952.172 906.958 831.458 794.911 828.938 778.817 749.392 696.691 656.668 688.258 738.216 730.352 672.24 742.054 797.489 820.146 764.871 797.459 913.733 1026.081 991.714 996.794 999.182 901.268 941.751 1059.856 1222.961 1329.662 1280.761 1010.151 906.335 832.15 836.452 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 802.4 905.018 965.581999999999 1004.301 979.305 948.781 852.005 883.862 779.008 764.241 782.522 710.141 680.323 662.402 661.294 702.543 785.434 808.495 790.038 750.289 760.223 761.412 795.244 891.455 1008.533 948.839 910.351 1024.174 1039.407 930.191 920.075 1043.813 1166.615 1150.88 1031.569 1011.61 936.723 840.99 836.604 913.303 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 842.867 942.563 968.993 996.904 943.858 805.046 844.928 788.402 708.282 732.973 721.293 717.19 675.533 700.898 739.39 832.847 836.74 779.816 778.221 784.243 783.442 775.311 870.182 990.056 935.931 934.273 928.511 1008.415 1058.795 972.331 929.844 966.704 940.681 963.581999999999 974.673 859.916 822.485 831.249 846.029 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 808.419 878.837999999999 NaN NaN NaN NaN 802.948 772.254 749.073 656.528 694.924 722.846 661.181 698.582 742.995 841.565 804.241 770.924 775.842 781.705 783.811 788.461 771.246 875.718 923.063 968.284 919.607 954.521999999999 1020.998 1056.415 1062.4 916.316 903.649 913.112 987.342 919.089999999999 856.025 904.454 962.343 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 845.246 877.308 NaN NaN NaN NaN NaN NaN NaN 724.129 683.13 696.555 666.618 732.829 775.064999999999 766.373 809.651 780.265 764.992 756.784 750.529 774.925 783.745 821.294 953.835 1004.167 1047.102 986.486 929.307 953.378 1023.008 927.29 883.172 849.329 852.891 854.082 854.975 929.8 967.042 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 732.967000000001 714.037 743.064 710.342 753.56 747.533 726.189 743.169 769.261 756.454 756.156 747.519 756.256 784.778 854.138 900.92 963.399000000001 1041.574 1059.188 969.036999999999 988.417 959.657 855.513 902.811 883.714 871.587 822.51 847.664 914.023 929.856 869.929 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 741.956 739.182 730.989 720.826 753.683 766.845 762.54 768.717 767.359 764.232 777.337 854.794 894.231 879.518 906.365 950.059 969.095 958.945 914.226 822.762 889.075 922.433 922.699 829.121 835.088 922.85 969.981 964.82 977.774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 788.739 808.938 763.783 766.795 776.276 747.445 744.951 749.493 758.631 762.336 760.92 799.48 847.89 884.533 951.61 1010.461 1001.979 985.347 939.486 843.302 807.464 849.755 887.809 846.032 831.02 880.995 891.317 918.082 932.889 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 811.559 886.348 814.874 835.98 820.718 794.654 756.309 761.941 763.207 779.601 773.452 803.807 861.946 915.594 941.436 928.477 1027.913 968.236 893.904 876.100000000001 881.641 821.183 815.933 747.526 782.84 857.918 832.83 881.087 883.081 866.965 945.618 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 876.362 904.097 848.152 811.523 848.642 827.458000000001 809.594 802.588 793.359 798.653 800.204 796.659 856.173 919.19 931.058 879.969 962.339 945.055 931.937 861.317 815.13 796.908 833.540000000001 746.135 790.114 779.689 816.214 854.352 879.028 890.377 940.472000000001 896.346 963.375 970.327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 913.37 917.015 865.031 817.792 803.39 797.78 833.176 833.017 805.87 783.881 803.217 810.235 847.563 837.062 832.203 921.667 916.958 897.621 896.373 843.347 757.416 740.33 761.808 841.011 768.643 794.81 789.148 815.159 817.614 853.788 930.444 1052.444 1263.048 1273.839 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 896.669 872.962 858.519 813.927 804.964 789.274 828.904 799.976 805.637 854.084 818.589 816.481 878.52 854.468 893.820999999999 886.416 909.465 872.5 854.01 794.314 763.755 735.454 864.64 891.62 943.201 964.444 1033.955 998.422 1043.68 1106.5 1104.646 1268.129 1356.567 1582.797 NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 849.225 839.924 812.901 886.344 894.505 767.080000000001 765.52 884.882 919.936 879.099 855.964 840.946 860.809 826.234 801.603 873.363 924.491 874.236 818.565 785.548 756.028 798.221 850.41 904.991 996.757 1122.887 1105.366 1084.908 1310.37 1338.581 1181.492 1166.904 1323.984 1398.141 1403.643 NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 826.181 814.723 869.438 934.617 836.739 763.767 843.273 890.83 884.317999999999 864.822 828.292 890.307 902.04 852.201 831.526 905.413 916.137 871.702 813.025 810.769 769.256999999999 777.708 799.667 838.65 895.601 951.081 1010.646 1111.971 1315.866 1362.314 1389.046 1246.775 1297.078 1487.659 1588.195 NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 800.442 791.994 807.283 875.134 844.778 835.415999999999 821.564999999999 816.3 820.009 808.866 831.782 880.031 886.762 843.534 820.861 812.103 832.687 799.223 795.115 791.766 792.831 798.521 816.798 841.724 857.149 883.99 897.086 915.1 957.143 1067.466 1269.455 1240.971 1345.111 1320.416 1300.19 1411.237 1447.939 1451.379 NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 868.475 830.529 831.109 865.518 881.622 850.629 849.014 852.708 806.245 774.459 782.369 790.878 795.82 798.411000000001 779.82 777.701 768.864 799.589 789.072 809.679 803.068 810.051 841.016 856.984 863.468 877.598 867.002 872.962 882.718 890.244 940.423 1004.141 1131.601 1195.671 1201.071 1209.71 1384.336 1444.868 1417.326 NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 920.199 880.782 840.149 802.435 805.114 792.521 803.663 821.544 787.085 803.463 810.622 801.068 802.324 795.952 827.074 827.114 813.401 825.262 818.798 832.284 836.855 863.196 888.615 863.003000000001 853.909 835.44 838.902 865.962 889.734 899.676 904.229 959.290000000001 1080.654 1053.368 1089.336 1110.075 1304.385 1499.982 1462.922 NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 837.703 809.867 812.060999999999 798.209 805.496 834.204 818.34 860.98 899.812 846.805 833.815 854.88 879.38 861.567 864.508 855.265 890.231 856.027 869.801 858.713 857.407 872.424 834.962 820.234000000001 816.01 822.086 843.675 862.824 877.709 891.068 918.623 928.874 936.94 969.241 1001.346 1022.64 987.733 1015.598 NaN 1295.563 1362.062 NaN NaN
