NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 880.187 780.241 753.997 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1081.604 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1083.75 1051.733 919.991 863.875 775.262 739.589 711.767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1037.635 1082.019 NaN NaN 875.617 872.685 793.95 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN 951.081 958.428 970.608 806.755 806.786 767.018 757.642 685.137 678.535 647.701 NaN NaN NaN NaN 840.308 885.461 NaN NaN NaN 960.781 1025.451 1022.849 1063.096 1001.539 934.347 906.811 826.915000000001 850.89 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN 940.648 896.629999999999 903.092 830.092 797.288 748.782 771.521 713.003 678.727 700.882 705.837 NaN NaN 773.988 770.12 812.429 834.669 820.2 844.587 892.112000000001 965.844 1012.251 1065.974 1116.363 1107.812 1022.551 961.359 867.939 865.312 840.909 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN 935.513 830.78 809.879 777.524 743.046 760.86 729.53 721.754 768.125 753.485 704.367 633.085 774.984 764.895 756.066 761.511 781.858 833.336 882.459 838.781 831.304 851.911 906.135 971.91 1072.205 1165.575 1130.084 1096.244 885.262 797.13 791.914 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 895.585 939.668 928.294 982.593 915.467 906.472 863.576 792.054 757.792 790.862 743.556 715.979 666.034 628.26 659.048 707.476 700.386 645.04 712.552 766.146 788.119 734.919 766.035 877.263 984.537 951.101 955.814 958.201 864.461 903.364 1016.626 1172.877 1274.826 1227.437 967.745 867.983 796.609 800.353000000001 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 765.707 863.476 920.877 957.427 933.342 904.135 812.113 843.002 743.592 730.124 748.021 679.185 651.07 634.307 633.677 673.696 753.677 776.202 758.986 721.275 731.153999999999 732.376 764.719 856.778 968.632 910.825 873.755 983.113 997.958 893.301 883.65 1002.323 1119.748 1104.089 989.229 969.605 897.345 805.165 800.644 873.707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 805.005 899.883 924.731 951.128 900.426 768.177 806.763 753.36 677.357 701.449 690.592 687.051 647.478 672.17 709.58 799.872 803.983 749.738 748.664 754.881 754.244 746.15 837.023 951.651000000001 899.182 897.445 891.992 968.985 1017.714 934.679 893.677 928.66 903.143 924.705 934.802 824.182 787.864 795.871 809.642 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 772.711 839.807 NaN NaN NaN NaN 767.496 738.618 716.837 628.589 665.823 692.908 634.119 670.495 713.666 808.952 773.55 741.992 747.217 753.198 755.298 759.466 742.386 842.402 887.414 930.586 883.777 917.511999999999 981.658 1015.786 1021.429 880.653 868.063 876.716 947.388 881.23 820.161 866.032 920.915 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 808.303 838.873 NaN NaN NaN NaN NaN NaN NaN 693.758 654.888 668.105 639.838 703.929 745.069 737.313 779.526 751.725 737.399 729.713 723.639 746.812 754.784 790.343 917.253 965.154 1006.182 948.004 893.228 916.423 983.383 891.235 848.506 815.521 818.404 818.936 819.132999999999 890.158 925.255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 702.52 684.748 713.108 682.143 724.244 718.95 699.031 715.932 741.47 729.44 729.331 720.889 728.94 755.876 822 866.281 925.782 1000.587 1017.469 930.962 949.639000000001 922.055 821.968 867.118 848.285 836.075 788.465 811.994 874.888 889.493000000001 831.773 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 712.581 710.521 703.234 694.133 726.347 739.38 735.525 741.529 740.029 736.61 748.697 822.617 859.842 845.124 870.609999999999 912.5 930.761 920.973 878.05 790.139 853.588000000001 885.177 884.817000000001 794.503999999999 799.755 883.343 927.942 922.735 935.16 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 757.511 777.702 735.01 738.649 748.377 720.973 718.762 723.067 731.561 734.729 732.942 769.494 815.366 849.942 914.026 970.335999999999 962.025 945.947 901.933 809.589 775.016 815.23 851.236000000001 810.688 795.845 843.368 852.943 878.533 892.928 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
