NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.86700000000003 8.29600000000003 8.48500000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.97900000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.14200000000004 6.92700000000003 7.76900000000003 8.30100000000003 8.78400000000003 8.77500000000004 8.59000000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.43800000000003 7.23800000000004 NaN NaN 7.35900000000003 7.21900000000003 7.50900000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.16100000000004 7.86300000000003 7.85800000000003 8.61900000000003 8.70400000000003 8.89000000000003 8.66300000000003 8.81300000000003 8.70100000000003 8.79200000000003 NaN NaN NaN NaN 8.73500000000004 8.57000000000004 NaN NaN NaN 8.04100000000003 7.67000000000003 7.38700000000004 6.96600000000003 7.11700000000003 7.16100000000003 7.32500000000003 7.53000000000003 7.35000000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN 8.48900000000003 8.52500000000003 8.47400000000004 8.77400000000003 8.85700000000003 8.82500000000004 8.75300000000003 8.79300000000004 8.78400000000003 8.64400000000003 8.76600000000003 NaN NaN 8.84800000000003 8.87200000000003 8.90000000000003 8.80000000000004 8.89000000000004 8.78100000000002 8.51200000000003 8.11100000000003 7.94000000000003 7.59500000000003 7.28000000000003 7.14600000000003 7.30800000000003 7.32900000000003 7.26200000000003 6.98400000000004 7.09600000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN 8.76700000000003 8.98000000000004 8.96900000000003 9.14400000000003 9.06500000000003 8.84400000000004 8.92100000000003 8.84100000000003 8.65800000000003 8.64600000000003 8.86200000000003 9.22400000000004 8.61500000000003 8.85400000000003 8.95800000000003 9.08300000000004 9.05600000000003 8.87200000000004 8.49800000000003 8.55800000000003 8.61800000000003 8.61200000000003 8.43000000000003 8.26300000000003 7.87500000000003 7.52500000000003 7.03200000000003 6.69300000000002 7.15500000000004 7.27000000000003 7.30300000000004 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 9.48500000000004 9.62400000000003 9.09400000000003 8.66100000000003 8.77500000000003 8.73100000000004 9.07100000000003 9.18700000000003 9.27700000000003 9.10000000000003 9.14700000000003 9.05300000000002 9.28300000000003 9.43000000000001 9.33900000000004 9.12600000000003 9.19400000000003 9.39100000000002 9.03400000000003 8.90700000000003 8.98500000000003 9.25300000000003 9.15500000000003 8.58700000000003 8.04100000000004 8.16200000000004 8.08900000000003 8.23000000000003 8.56400000000003 8.46100000000003 8.25800000000003 7.54100000000003 6.55400000000003 6.42600000000004 6.99900000000004 7.19900000000004 7.39500000000003 7.31400000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 10.184 9.54600000000003 9.02600000000004 8.51400000000003 8.49500000000004 8.71100000000003 9.18600000000002 9.08900000000003 9.43500000000004 9.19700000000003 9.02400000000003 9.20800000000004 9.28500000000004 9.42700000000003 9.48000000000003 9.34600000000003 8.90000000000004 8.72100000000003 8.79000000000003 9.14800000000003 9.25200000000002 9.40000000000001 9.21800000000003 8.73600000000002 8.06600000000003 8.27700000000004 8.40400000000003 8.11100000000003 8.23100000000003 8.51000000000004 8.40000000000003 7.87200000000004 7.15500000000003 7.17200000000003 7.29400000000004 6.99600000000003 6.99300000000003 7.45100000000004 7.50300000000002 7.19700000000004 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 9.66200000000003 9.08100000000003 8.59500000000003 8.55300000000003 9.00300000000003 9.56000000000003 9.28700000000003 9.22000000000003 9.31300000000003 9.18500000000003 9.26200000000004 9.25900000000003 9.48500000000003 9.44000000000002 9.32000000000003 8.70600000000003 8.72600000000003 8.94000000000003 9.07700000000003 9.19300000000003 9.28400000000003 9.35800000000003 8.73600000000003 8.15400000000003 8.39400000000004 8.39800000000003 8.40200000000003 8.17500000000003 7.94800000000004 8.13800000000003 8.14900000000004 7.96600000000002 7.99700000000003 7.63000000000003 7.36900000000004 7.72300000000003 7.73200000000005 7.62800000000003 7.44100000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 9.66800000000003 9.29500000000002 NaN NaN NaN NaN 9.20400000000003 9.20100000000003 9.16800000000003 9.55500000000003 9.31900000000003 9.39700000000003 9.68800000000004 9.51600000000002 9.13500000000003 8.57300000000004 8.76300000000003 8.91200000000003 9.07300000000003 9.18800000000003 9.23700000000004 9.24900000000003 9.30700000000004 8.77900000000003 8.69300000000003 8.34700000000004 8.38400000000003 8.19000000000003 8.09800000000004 7.87900000000004 7.91700000000003 8.20000000000004 8.18600000000003 8.03600000000003 7.65900000000004 7.82800000000003 7.94200000000002 7.59700000000003 6.93300000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 9.41200000000003 9.08200000000003 NaN NaN NaN NaN NaN NaN NaN 9.33300000000003 9.52000000000003 9.57700000000003 9.57700000000002 9.19200000000003 8.94800000000004 8.91000000000003 8.81400000000003 8.98300000000003 9.16600000000003 9.25700000000004 9.30800000000003 9.17500000000003 9.31100000000004 9.11400000000003 8.43300000000004 8.27500000000003 8.03500000000003 8.24400000000003 8.37000000000004 8.29700000000003 8.09300000000003 8.26500000000003 8.32600000000003 8.39400000000003 8.33900000000003 8.31200000000003 8.07600000000003 7.71100000000004 7.20000000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.33000000000003 9.38200000000003 9.29500000000003 9.35200000000003 8.98800000000003 9.05900000000004 9.07700000000004 9.15000000000003 9.15700000000004 9.10400000000002 9.07400000000003 9.20100000000004 9.32300000000003 9.29700000000003 9.11300000000004 8.94200000000004 8.58200000000003 8.28200000000003 8.21200000000004 8.39000000000003 8.14800000000003 8.24500000000003 8.44800000000002 8.34000000000003 8.31200000000003 8.33400000000003 8.49400000000003 8.21400000000003 7.86000000000004 7.65700000000003 7.75500000000004 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.05600000000003 9.00600000000002 9.13100000000002 9.26900000000004 8.96500000000004 8.86100000000004 8.95100000000004 9.04000000000003 9.16300000000003 9.33500000000004 9.33200000000003 9.10000000000003 9.00600000000003 9.06400000000003 8.83500000000003 8.68800000000003 8.37600000000003 8.30000000000003 8.37100000000003 8.66100000000004 8.42600000000003 8.32500000000003 8.23200000000002 8.44500000000004 8.31100000000003 8.01400000000004 7.49400000000003 7.43600000000003 7.20600000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.81200000000004 8.79100000000004 8.90800000000004 8.80300000000003 8.75800000000002 8.92000000000003 9.01100000000002 9.07900000000003 9.15600000000004 9.27900000000003 9.39000000000003 9.30600000000003 9.15100000000003 8.94300000000003 8.60900000000003 8.21600000000002 8.16900000000003 8.01700000000003 8.21300000000003 8.55300000000003 8.73500000000004 8.60100000000003 8.47800000000003 8.58300000000004 8.58900000000003 8.32600000000003 8.13000000000003 7.86800000000003 7.54500000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.90000000000003 8.57000000000003 8.70600000000004 8.61200000000003 8.67200000000004 8.79300000000003 8.97400000000003 8.96900000000003 8.97200000000003 9.05000000000003 9.29700000000003 9.23300000000003 9.10200000000002 8.89100000000003 8.69000000000004 8.49800000000002 8.06800000000002 8.20400000000003 8.34900000000004 8.37000000000003 8.46300000000003 8.71600000000003 8.74400000000003 8.95100000000002 8.81500000000004 8.43100000000003 8.52500000000003 8.17000000000003 8.20800000000003 8.18200000000003 7.72200000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.71600000000003 8.55000000000004 8.69900000000003 8.76000000000004 8.70500000000003 8.75800000000005 8.81300000000003 8.87500000000003 8.93100000000002 9.02900000000002 9.17400000000004 9.25500000000004 9.06600000000001 8.85800000000004 8.70500000000003 8.71400000000003 8.25400000000004 8.23500000000003 8.22700000000003 8.46200000000002 8.61500000000003 8.76500000000003 8.66000000000003 9.06600000000003 8.76700000000003 8.83100000000004 8.66300000000003 8.51200000000003 8.45600000000003 8.40200000000003 8.26600000000003 8.47400000000003 8.00200000000003 7.76100000000003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
