NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 11.377 11.802 11.999 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 10.603 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 10.644 10.436 11.286 11.815 12.299 12.31 12.108 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 11.073 10.869 NaN NaN 10.982 10.845 11.136 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN NaN 11.669 11.371 11.37 12.145 12.23 12.419 12.206 12.361 12.237 12.333 NaN NaN NaN NaN 12.307 12.171 NaN NaN NaN 11.678 11.301 11.025 10.607 10.758 10.798 10.97 11.192 11.007 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN NaN 11.987 12.027 11.976 12.289 12.38 12.356 12.283 12.34 12.339 12.189 12.312 NaN NaN 12.41 12.447 12.475 12.406 12.511 12.436 12.158 11.763 11.584 11.234 10.918 10.789 10.955 10.972 10.92 10.652 10.773 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN NaN NaN NaN NaN NaN 12.249 12.456 12.456 12.64 12.578 12.384 12.442 12.382 12.219 12.219 12.425 12.778 12.176 12.412 12.527 12.659 12.649 12.487 12.135 12.208 12.273 12.263 12.081 11.922 11.536 11.168 10.675 10.355 10.814 10.934 10.971 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 12.966 13.095 12.568 12.128 12.257 12.209 12.548 12.66 12.751 12.597 12.653 12.581 12.811 12.987 12.915 12.693 12.772 12.951 12.615 12.487 12.563 12.833 12.751 12.193 11.67 11.81 11.738 11.884 12.225 12.116 11.911 11.195 10.196 10.089 10.65 10.857 11.051 10.983 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN 13.6340000000001 13.002 12.473 11.958 11.93 12.15 12.623 12.547 12.896 12.679 12.529 12.739 12.822 12.99 13.052 12.922 12.482 12.306 12.374 12.73 12.841 12.984 12.811 12.351 11.686 11.916 12.055 11.755 11.876 12.138 12.036 11.503 10.808 10.824 10.937 10.66 10.657 11.111 11.182 10.866 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 13.1 12.503 12.024 11.975 12.418 12.976 12.715 12.67 12.793 12.678 12.785 12.798 13.051 13.016 12.904 12.304 12.32 12.532 12.662 12.779 12.873 12.951 12.359 11.784 12.035 12.044 12.059 11.815 11.573 11.766 11.78 11.606 11.637 11.28 11.018 11.385 11.407 11.295 11.103 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
NaN NaN 13.093 12.724 NaN NaN NaN NaN 12.613 12.63 12.632 13.04 12.843 12.932 13.272 13.094 12.731 12.173 12.36 12.502 12.659 12.781 12.851 12.863 12.946 12.423 12.338 12.001 12.037 11.835 11.748 11.524 11.551 11.832 11.817 11.673 11.3 11.483 11.603 11.254 10.6 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
