"NaN" "NaN" "NaN" "NaN" "8.2" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.2" "9.3" "9.2" "9.1" "9.1" "8.5" "7.9" "7.1" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.3" "9.3" "9.6" "9.2" "9" "9.1" "9.1" "8.8" "7.9" "6.9" "NaN" "NaN"
"NaN" "NaN" "NaN" "6.2" "7.3" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.4" "9.5" "9.3" "9.3" "9.2" "9.1" "8.8" "8.9" "8.6" "7.8" "NaN" "NaN"
"NaN" "NaN" "NaN" "5" "6.7" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8.8" "8.9" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "9.3" "9.6" "9.4" "9.3" "9.3" "9.3" "8.9" "8.8" "8.7" "8.3" "7.9" "NaN"
"NaN" "NaN" "4.7" "5.5" "7" "6.6" "7.5" "8.1" "8.4" "8.5" "8.6" "8.6" "8.7" "8.8" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8.7" "8.9" "8.8" "9.1" "9.4" "9.6" "9.7" "9.5" "9.4" "9.4" "8.8" "8.8" "8.9" "8.8" "8.3" "NaN"
"NaN" "4.7" "6.4" "7.2" "7.6" "7.7" "8.1" "7.9" "8.2" "8.5" "8.6" "8.7" "8.7" "8.9" "8.9" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "8.6" "8.6" "8.6" "8.8" "9" "9" "9.2" "9.5" "9.4" "9.5" "9.3" "8.7" "8.8" "8.7" "8.8" "8.5" "NaN"
"NaN" "NaN" "2.5" "5.1" "6.3" "7.5" "7.7" "7.4" "8.1" "8.4" "8.4" "8.6" "8.7" "8.8" "8.9" "9.1" "8.9" "NaN" "NaN" "NaN" "NaN" "NaN" "8.6" "8.6" "8.7" "8.7" "8.9" "9.1" "9.1" "8.9" "9.1" "9.3" "9.3" "9.1" "8.6" "8.8" "8.8" "8.6" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "6.8" "7.1" "7.4" "7.9" "8.4" "8.7" "8.7" "8.8" "8.9" "8.9" "9.1" "9" "NaN" "NaN" "NaN" "NaN" "8.6" "8.7" "8.7" "8.8" "8.6" "8.8" "9.3" "9.1" "8.9" "8.6" "8.7" "8.9" "9.2" "8.9" "8.6" "8.7" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "6.2" "7" "7.5" "7.5" "8" "8.4" "8.6" "8.6" "8.7" "8.8" "8.8" "9.1" "9.1" "8.7" "8.7" "9" "8.9" "8.7" "8.6" "8.8" "8.7" "8.7" "8.8" "9" "9.2" "8.8" "8.8" "8.7" "8.7" "9.4" "9.2" "8.8" "8.8" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "6.9" "7.2" "7.6" "7.8" "8.2" "8.5" "8.5" "8.6" "8.7" "9" "9" "9.1" "9.2" "8.9" "8.8" "9.1" "9" "8.8" "8.7" "8.9" "8.8" "8.8" "8.9" "8.9" "9.2" "9" "8.9" "8.9" "8.8" "9" "8.6" "NaN" "NaN" "NaN" "NaN" "NaN"
